,text_id,sent_id,sent,is_requirement
13728,619,14,"What’s the role?-          maximise sales by ensuring the team is developed to provide excellent levels of customer service-          ensure profitability of the store is maximised to achieve core growth-          be an ambassador for the brand and the values it represents-          act with integrity and be accountable for your work-          be agile and proactive in this commercial fast paced culture-          earn and treat everybody with respect-          maximise sales by ensuring merchandising and promotional material are consistently displayed to the highest standards-          monitor and review the store and the team performance to ensure continuous improvement-          be a true motivator and inspirational leader-          ensure training of the team is of the highest standard and all records are kept up to date-          work collaboratively with Wedo’s management team and report to the MD/CEO-          have fun, enjoy your work in a professional manner and pay that attitude forward on to the customers",0
13729,619,15,"-          experience working in furniture retail environment-          store management experience-          proven experience of driving sales and profit to reach target within store through the delivery of exceptional customer service, stock management and fantastic people management skills-          passionate about retail as well as furniture-          excellent communication skills-          a desire to succeed, progress and develop",1
13730,619,16,"We will give you the opportunity of fantastic earnings, with a variety of bonus incentives, great career prospects and the tools to achieve great job satisfaction.",0
13731,619,17,"Which include:-          Generous guaranteed basic salary + incentive -          Staff discount scheme-          Holidays 24 days per annum-          An opportunity to work in a fast paced, fast growing company where there is no limit to how far you can progress within the business.",0
13732,620,0,Axonix is a global mobile advertising technology company that's powered by a platform with a 4 year history of leading the market.,0
13733,620,1,"Using technology acquired from Mobclix, the world’s first RTB-enabled mobile ad exchange, Axonix offers a fully transparent programmatic trading platform that enables publishers to sell their mobile advertising inventory in real-time to brands, agencies and ad networks globally.",0
13734,620,2,"We serve billions of ads per month across more than 150+ countries, working with our 100+ demand partners globally to achieve industry-leading CPMs, CTRs and fill rates.",0
13735,620,3,"With built-in fraud detection controls and data-driven targeting options, we help advertisers to secure the optimal ad inventory that will deliver the best campaign results for them.",0
13736,620,4,"Axonix is headquartered in central London and backed by Telefonica and private equity group, Blackstone.",0
13737,620,5,"OUR PHILOSOPHY TO HIRINGOur technology serves billions of mobile ads every month, across more than 150 countries.",0
13738,620,6,Our company is truly global in scale.,0
13739,620,7,We're growing so fast we need to hire the best people out there.,0
13740,620,8,People who thrive on fresh challenges.,0
13741,620,9,"People who want to see their work make an impact, right away.",0
13742,620,10,People who demand a lot from themselves and others.,0
13743,620,11,"We hire someone when we’re sure “There’s no better person for this job, and no better person we’d rather work with.”We",0
13744,620,12,know people are our most important asset.,0
13745,620,13,"If you're exceptional at what you do, we want to hear from you.",0
13746,620,14,The next stage in your career could start today.,0
13747,620,15,Our product and development teams form the engine that drives our ambition to build the world’s best mobile advertising platform.,0
13748,620,16,"To strengthen its new executive team, Axonix is seeking a Chief Technology Officer who will be responsible for defining our product roadmap and turning this into best-in-class code that delivers an awesome customer experience. ",0
